urn	n	speaker	raw_word	pos	lemma
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:16@φώνημʼ	16	Ὀδυσσεύς	φώνημʼ	noun	φώνη
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:16@ἀκούω	16	Ὀδυσσεύς	ἀκούω	verb	ἀκούω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:16@καὶ	16	Ὀδυσσεύς	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:16@ξυναρπάζω	16	Ὀδυσσεύς	ξυναρπάζω	verb	ξυναρπάζω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:16@φρενὶ	16	Ὀδυσσεύς	φρενὶ	verb	φρέω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:17@χαλκοστόμου	17	Ὀδυσσεύς	χαλκοστόμου	adjective	χάλκοστομος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:17@κώδωνος	17	Ὀδυσσεύς	κώδωνος	noun	κώδων
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:17@ὡς	17	Ὀδυσσεύς	ὡς	adverb	ὡς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:17@Τυρσηνικῆς	17	Ὀδυσσεύς	Τυρσηνικῆς	adjective	Τυρσηνικός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:17@.	17	Ὀδυσσεύς	.	subordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:18@καὶ	18	Ὀδυσσεύς	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:18@νῦν	18	Ὀδυσσεύς	νῦν	adverb	νῦν
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:18@ἐπέγνως	18	Ὀδυσσεύς	ἐπέγνως	verb	ἐπιγιγνώσκω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:18@εὖ	18	Ὀδυσσεύς	εὖ	adverb	εὖ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:18@μʼ	18	Ὀδυσσεύς	μʼ	pronoun	μʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:18@ἐπʼ	18	Ὀδυσσεύς	ἐπʼ	adposition	ἐπʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:18@ἀνδρὶ	18	Ὀδυσσεύς	ἀνδρὶ	noun	ἀνήρ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:18@δυσμενεῖ	18	Ὀδυσσεύς	δυσμενεῖ	verb	δύω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:19@βάσιν	19	Ὀδυσσεύς	βάσιν	noun	βάσις
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:19@κυκλοῦντʼ,	19	Ὀδυσσεύς	κυκλοῦντʼ,	verb	κυκλόω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:19@Αἴαντι	19	Ὀδυσσεύς	Αἴαντι	proper_noun	Αἴας
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:19@τῷ	19	Ὀδυσσεύς	τῷ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:19@σακεσφόρῳ	19	Ὀδυσσεύς	σακεσφόρῳ	noun	σακόσφορος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:19@·	19	Ὀδυσσεύς	·	adverb	·
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:20@κεῖνον	20	Ὀδυσσεύς	κεῖνον	adjective	ἐκεῖνος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:20@γάρ,	20	Ὀδυσσεύς	γάρ,	adverb	γάρ,
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:20@οὐδένʼ	20	Ὀδυσσεύς	οὐδένʼ	adverb	οὐδένʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:20@ἄλλον,	20	Ὀδυσσεύς	ἄλλον,	adjective	ἄλλος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:20@ἰχνεύω	20	Ὀδυσσεύς	ἰχνεύω	verb	ἰχνεύω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:20@πάλαι.	20	Ὀδυσσεύς	πάλαι.	adjective	πάλαιος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:21@νυκτὸς	21	Ὀδυσσεύς	νυκτὸς	noun	νύξ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:21@γὰρ	21	Ὀδυσσεύς	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:21@ἡμᾶς	21	Ὀδυσσεύς	ἡμᾶς	pronoun	ἡμεῖς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:21@τῆσδε	21	Ὀδυσσεύς	τῆσδε	determiner	ὅδε
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:21@πρᾶγος	21	Ὀδυσσεύς	πρᾶγος	noun	πρᾶγος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:21@ἄσκοπον	21	Ὀδυσσεύς	ἄσκοπον	adjective	ἄσκοπος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:22@ἔχει	22	Ὀδυσσεύς	ἔχει	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:22@περάνας,	22	Ὀδυσσεύς	περάνας,	adverb	περάνας
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:22@εἴπερ	22	Ὀδυσσεύς	εἴπερ	subordinating_conjunction	εἴπερ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:22@εἴργασται	22	Ὀδυσσεύς	εἴργασται	verb	εἴργαμαι
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:22@τάδε	22	Ὀδυσσεύς	τάδε	adjective	ὅδε
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:22@·	22	Ὀδυσσεύς	·	adverb	·
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:23@ἴσμεν	23	Ὀδυσσεύς	ἴσμεν	verb	οἶδα
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:23@γὰρ	23	Ὀδυσσεύς	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:23@οὐδὲν	23	Ὀδυσσεύς	οὐδὲν	adjective	οὐδείς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:23@τρανές,	23	Ὀδυσσεύς	τρανές,	noun	τρανεύς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:23@ἀλλʼ	23	Ὀδυσσεύς	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:23@ἀλώμεθα·	23	Ὀδυσσεύς	ἀλώμεθα·	verb	ἀλίημι
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:24@κἀγὼ	24	Ὀδυσσεύς	κἀγὼ	verb	καγγάνω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:24@ʼθελοντὴς	24	Ὀδυσσεύς	ʼθελοντὴς	noun	ʼθελοντὴς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:24@τῷδʼ	24	Ὀδυσσεύς	τῷδʼ	pronoun	ὁ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:24@ὑπεζύγην	24	Ὀδυσσεύς	ὑπεζύγην	verb	ὑποζύγω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:24@πόνῳ.	24	Ὀδυσσεύς	πόνῳ.	noun	πόνος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:25@ἐφθαρμένας	25	Ὀδυσσεύς	ἐφθαρμένας	verb	φθάνω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:25@γὰρ	25	Ὀδυσσεύς	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:25@ἀρτίως	25	Ὀδυσσεύς	ἀρτίως	adverb	ἀρτίως
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:25@εὑρίσκομεν	25	Ὀδυσσεύς	εὑρίσκομεν	verb	εὑρίσκω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:26@λείας	26	Ὀδυσσεύς	λείας	adjective	λεῖος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:26@ἁπάσας	26	Ὀδυσσεύς	ἁπάσας	adjective	ἅπας
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:26@καὶ	26	Ὀδυσσεύς	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:26@κατηναρισμένας	26	Ὀδυσσεύς	κατηναρισμένας	verb	καταναρίζω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:27@ἐκ	27	Ὀδυσσεύς	ἐκ	adposition	ἐκ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:27@χειρὸς	27	Ὀδυσσεύς	χειρὸς	noun	χείρ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:27@αὐτοῖς	27	Ὀδυσσεύς	αὐτοῖς	pronoun	αὐτός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:27@ποιμνίων	27	Ὀδυσσεύς	ποιμνίων	noun	ποίμνιον
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:27@ἐπιστάταις	27	Ὀδυσσεύς	ἐπιστάταις	noun	ἐπιστάτης
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:27@.	27	Ὀδυσσεύς	.	subordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:28@τήνδʼ	28	Ὀδυσσεύς	τήνδʼ	adjective	τῆς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:28@οὖν	28	Ὀδυσσεύς	οὖν	adverb	οὖν
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:28@ἐκείνῳ	28	Ὀδυσσεύς	ἐκείνῳ	adjective	ἐκεῖνος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:28@πᾶς	28	Ὀδυσσεύς	πᾶς	adjective	πᾶς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:28@τις	28	Ὀδυσσεύς	τις	adjective	τὶς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:28@αἰτίαν	28	Ὀδυσσεύς	αἰτίαν	noun	αἰτία
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:28@νέμει.	28	Ὀδυσσεύς	νέμει.	verb	νειίω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:29@καί	29	Ὀδυσσεύς	καί	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:29@μοί	29	Ὀδυσσεύς	μοί	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:29@τις	29	Ὀδυσσεύς	τις	adjective	τὶς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:29@ὀπτὴρ	29	Ὀδυσσεύς	ὀπτὴρ	verb	ὀπτήρνυμι
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:29@αὐτὸν	29	Ὀδυσσεύς	αὐτὸν	pronoun	αὐτός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:29@εἰσιδὼν	29	Ὀδυσσεύς	εἰσιδὼν	verb	εἴσειμι
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:29@μόνον	29	Ὀδυσσεύς	μόνον	adjective	μόνος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:30@πηδῶντα	30	Ὀδυσσεύς	πηδῶντα	noun	πηδών
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:30@πεδία	30	Ὀδυσσεύς	πεδία	noun	πεδίον
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:30@σὺν	30	Ὀδυσσεύς	σὺν	adposition	σύν
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:30@νεορράντῳ	30	Ὀδυσσεύς	νεορράντῳ	noun	νεόρραντον
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:30@ξίφει	30	Ὀδυσσεύς	ξίφει	noun	ξίφος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:31@φράζει	31	Ὀδυσσεύς	φράζει	verb	φράζω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:31@τε	31	Ὀδυσσεύς	τε	coordinating_conjunction	τε
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:31@κἀδήλωσεν·	31	Ὀδυσσεύς	κἀδήλωσεν·	verb	κἀδηλόω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:31@εὐθέως	31	Ὀδυσσεύς	εὐθέως	adverb	εὐθέως
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:31@δʼ	31	Ὀδυσσεύς	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:31@ἐγὼ	31	Ὀδυσσεύς	ἐγὼ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:32@κατʼ	32	Ὀδυσσεύς	κατʼ	adposition	κατά
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:32@ἴχνος	32	Ὀδυσσεύς	ἴχνος	noun	ἴχνος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:32@ᾄσσω,	32	Ὀδυσσεύς	ᾄσσω,	verb	ἀσίζω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:32@καὶ	32	Ὀδυσσεύς	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:32@τὰ	32	Ὀδυσσεύς	τὰ	pronoun	ὁ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:32@μὲν	32	Ὀδυσσεύς	μὲν	adverb	μέν
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:32@σημαίνομαι	32	Ὀδυσσεύς	σημαίνομαι	verb	σημαίνω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:32@,	32	Ὀδυσσεύς	,	interjection	,
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:33@τὰ	33	Ὀδυσσεύς	τὰ	pronoun	ὁ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:33@δʼ	33	Ὀδυσσεύς	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:33@ἐκπέπληγμαι	33	Ὀδυσσεύς	ἐκπέπληγμαι	verb	ἐκπλήσσω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:33@κοὐκ	33	Ὀδυσσεύς	κοὐκ	adverb	κούκ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:33@ἔχω	33	Ὀδυσσεύς	ἔχω	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:33@μαθεῖν	33	Ὀδυσσεύς	μαθεῖν	verb	μανθάνω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:33@ὅτου.	33	Ὀδυσσεύς	ὅτου.	pronoun	ὅστις
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@καιρὸν	34	Ὀδυσσεύς	καιρὸν	noun	καιρός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@δʼ	34	Ὀδυσσεύς	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@ἐφήκεις·	34	Ὀδυσσεύς	ἐφήκεις·	verb	φημί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@πάντα	34	Ὀδυσσεύς	πάντα	adjective	πᾶς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@γὰρ	34	Ὀδυσσεύς	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@τά	34	Ὀδυσσεύς	τά	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@τʼ	34	Ὀδυσσεύς	τʼ	coordinating_conjunction	τʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@οὖν	34	Ὀδυσσεύς	οὖν	adverb	οὖν
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:34@πάρος	34	Ὀδυσσεύς	πάρος	noun	πάρος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:35@τά	35	Ὀδυσσεύς	τά	pronoun	ὁ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:35@τʼ	35	Ὀδυσσεύς	τʼ	coordinating_conjunction	τʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:35@εἰσέπειτα	35	Ὀδυσσεύς	εἰσέπειτα	verb	εἰσφέρω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:35@σῇ	35	Ὀδυσσεύς	σῇ	adjective	σός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:35@κυβερνῶμαι	35	Ὀδυσσεύς	κυβερνῶμαι	verb	κυβερνόω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:35@χερί.	35	Ὀδυσσεύς	χερί.	noun	χερία
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:38@ἦ	38	Ὀδυσσεύς	ἦ	adverb	ἦ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:38@καί,	38	Ὀδυσσεύς	καί,	adverb	καί,
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:38@φίλη	38	Ὀδυσσεύς	φίλη	noun	φίλη
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:38@δέσποινα,	38	Ὀδυσσεύς	δέσποινα,	noun	δέσποινα
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:38@πρὸς	38	Ὀδυσσεύς	πρὸς	adposition	πρός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:38@καιρὸν	38	Ὀδυσσεύς	καιρὸν	noun	καιρός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:38@πονῶ;	38	Ὀδυσσεύς	πονῶ;	verb	πονέω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:40@καὶ	40	Ὀδυσσεύς	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:40@πρὸς	40	Ὀδυσσεύς	πρὸς	adposition	πρός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:40@τί	40	Ὀδυσσεύς	τί	pronoun	τίς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:40@δυσλόγιστον	40	Ὀδυσσεύς	δυσλόγιστον	adjective	δυσλόγιστος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:40@ὧδʼ	40	Ὀδυσσεύς	ὧδʼ	adjective	ὅδος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:40@ᾖξεν	40	Ὀδυσσεύς	ᾖξεν	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:40@χέρα;	40	Ὀδυσσεύς	χέρα;	noun	χέρας
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:42@τί	42	Ὀδυσσεύς	τί	pronoun	τίς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:42@δῆτα	42	Ὀδυσσεύς	δῆτα	adverb	δῆτα
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:42@ποίμναις	42	Ὀδυσσεύς	ποίμναις	noun	ποίμνη
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:42@τήνδʼ	42	Ὀδυσσεύς	τήνδʼ	adjective	τῆς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:42@ἐπεμπίπτει	42	Ὀδυσσεύς	ἐπεμπίπτει	verb	ἐπεμπίπτω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:42@βάσιν	42	Ὀδυσσεύς	βάσιν	noun	βάσις
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:42@;	42	Ὀδυσσεύς	;	subordinating_conjunction	;
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@ἦ	44	Ὀδυσσεύς	ἦ	adverb	ἦ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@καὶ	44	Ὀδυσσεύς	καὶ	adverb	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@τὸ	44	Ὀδυσσεύς	τὸ	pronoun	ὁ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@βούλευμʼ	44	Ὀδυσσεύς	βούλευμʼ	verb	βούλομαι
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@ὡς	44	Ὀδυσσεύς	ὡς	adverb	ὡς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@ἐπʼ	44	Ὀδυσσεύς	ἐπʼ	adposition	ἐπʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@Ἀργείοις	44	Ὀδυσσεύς	Ἀργείοις	adjective	Ἀργεῖος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@τόδʼ	44	Ὀδυσσεύς	τόδʼ	adjective	τός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@ἦν	44	Ὀδυσσεύς	ἦν	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:44@;	44	Ὀδυσσεύς	;	subordinating_conjunction	;
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:46@ποίαισι	46	Ὀδυσσεύς	ποίαισι	pronoun	ποῖος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:46@τόλμαις	46	Ὀδυσσεύς	τόλμαις	noun	τόλμα
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:46@ταῖσδε	46	Ὀδυσσεύς	ταῖσδε	determiner	ὅδε
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:46@καὶ	46	Ὀδυσσεύς	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:46@φρενῶν	46	Ὀδυσσεύς	φρενῶν	noun	φρήν
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:46@θράσει;	46	Ὀδυσσεύς	θράσει;	verb	θράζω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:48@ἦ	48	Ὀδυσσεύς	ἦ	adverb	ἦ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:48@καὶ	48	Ὀδυσσεύς	καὶ	adverb	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:48@παρέστη	48	Ὀδυσσεύς	παρέστη	verb	παρίστημι
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:48@κἀπὶ	48	Ὀδυσσεύς	κἀπὶ	adverb	κἀπί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:48@τέρμʼ	48	Ὀδυσσεύς	τέρμʼ	noun	τέρμη
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:48@ἀφίκετο;	48	Ὀδυσσεύς	ἀφίκετο;	verb	ἀφικνέομαι
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:50@καὶ	50	Ὀδυσσεύς	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:50@πῶς	50	Ὀδυσσεύς	πῶς	adverb	πῶς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:50@ἐπέσχε	50	Ὀδυσσεύς	ἐπέσχε	verb	ἐπέχω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:50@χεῖρα	50	Ὀδυσσεύς	χεῖρα	noun	χείρ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:50@μαιμῶσαν	50	Ὀδυσσεύς	μαιμῶσαν	noun	μαιμός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:50@φόνου;	50	Ὀδυσσεύς	φόνου;	noun	φόνος
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:74@τί	74	Ὀδυσσεύς	τί	pronoun	τίς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:74@δρᾷς,	74	Ὀδυσσεύς	δρᾷς,	verb	δραίνω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:74@Ἀθάνα;	74	Ὀδυσσεύς	Ἀθάνα;	proper_noun	Ἀθάναι
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:74@μηδαμῶς	74	Ὀδυσσεύς	μηδαμῶς	adverb	μηδαμῶς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:74@σφʼ	74	Ὀδυσσεύς	σφʼ	pronoun	σφεῖς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:74@ἔξω	74	Ὀδυσσεύς	ἔξω	adverb	ἔξω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:74@κάλει.	74	Ὀδυσσεύς	κάλει.	verb	καλέω
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:76@μὴ	76	Ὀδυσσεύς	μὴ	adverb	μή
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:76@πρὸς	76	Ὀδυσσεύς	πρὸς	adposition	πρός
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:76@θεῶν,	76	Ὀδυσσεύς	θεῶν,	noun	θείς
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:76@ἀλλʼ	76	Ὀδυσσεύς	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:76@ἔνδον	76	Ὀδυσσεύς	ἔνδον	adverb	ἔνδον
urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:76@ἀρκείτω	76	Ὀδυσσεύς	ἀρκείτω	verb	ἀρκέω
