line	name	similarity_score
91	Αἴας	1.0000000000000002
91	Μενέλαος	0.4347212930630128
91	Τέκμησσα	0.8551007436184896
91	Τεῦκρος	0.8786824617506844
91	Χορός	0.943490315842563
91	Ἀγαμέμνων	0.43472308646407976
91	Ἀθήνα	0.7756408443559876
91	Ἄγγελος	0.18829378641713815
91	Ἡμιχόριον 1	0.8444252911987811
91	Ἡμιχόριον 2	0.8444252911987811
91	Ὀδυσσεύς	0.6244438602726786
92	Αἴας	1.0
92	Μενέλαος	0.898173745735079
92	Τέκμησσα	0.9281539448599622
92	Τεῦκρος	0.8883525366374523
92	Χορός	0.9252910852503181
92	Ἀγαμέμνων	0.7005997999567815
92	Ἀθήνα	0.8945499054144836
92	Ἄγγελος	0.9104704527205356
92	Ἡμιχόριον 1	0.4049064421401992
92	Ἡμιχόριον 2	0.8889588944038257
92	Ὀδυσσεύς	0.9132811016574209
93	Αἴας	0.9999999999999999
93	Μενέλαος	0.810802006505185
93	Τέκμησσα	0.8427374510627167
93	Τεῦκρος	0.8519495477888475
93	Χορός	0.8876962469969855
93	Ἀγαμέμνων	0.8379021675301944
93	Ἀθήνα	0.8815732923388314
93	Ἄγγελος	0.838855200059329
93	Ἡμιχόριον 1	0.7662076655573292
93	Ἡμιχόριον 2	0.8848008943587835
93	Ὀδυσσεύς	0.8374013832937027
96	Αἴας	0.9999999999999999
96	Μενέλαος	0.8489118876128207
96	Τέκμησσα	0.7248222625419816
96	Τεῦκρος	0.7536665817856234
96	Χορός	0.7533933640272931
96	Ἀγαμέμνων	0.8526908487475887
96	Ἀθήνα	0.7544376640574859
96	Ἄγγελος	0.6326129608201274
96	Ἡμιχόριον 1	0.7248251030683026
96	Ἡμιχόριον 2	0.9031939980400018
96	Ὀδυσσεύς	0.724822170198642
98	Αἴας	1.0
98	Μενέλαος	0.9841667798309243
98	Τέκμησσα	0.9841667798309243
98	Τεῦκρος	0.3309751175607175
98	Χορός	0.33097954894565873
98	Ἀγαμέμνων	0.9841667798309243
98	Ἀθήνα	0.9841667798309243
98	Ἄγγελος	0.5837656742182671
98	Ἡμιχόριον 1	0.9841667798309243
98	Ἡμιχόριον 2	0.9841667798309243
98	Ὀδυσσεύς	0.4636453032295477
100	Αἴας	1.0
100	Μενέλαος	0.4376649945577834
100	Τέκμησσα	0.11912805992899823
100	Τεῦκρος	0.47511532798614536
100	Χορός	0.736170363310672
100	Ἀγαμέμνων	0.6787272428408645
100	Ἀθήνα	0.9294964192053405
100	Ἄγγελος	0.9294964192053405
100	Ἡμιχόριον 1	0.9294964192053405
100	Ἡμιχόριον 2	0.9294964192053405
100	Ὀδυσσεύς	0.4021849169754839
103	Αἴας	1.0000000000000002
103	Μενέλαος	0.15183704653968247
103	Τέκμησσα	0.8192054823694694
103	Τεῦκρος	0.5620236010496343
103	Χορός	0.5172702947696001
103	Ἀγαμέμνων	0.3029885990204045
103	Ἀθήνα	0.364495879062299
103	Ἄγγελος	0.8642422470537942
103	Ἡμιχόριον 1	0.293832726822297
103	Ἡμιχόριον 2	0.8642422470537942
103	Ὀδυσσεύς	0.5315012185718663
105	Αἴας	0.9999999999999999
105	Μενέλαος	0.7862188535763343
105	Τέκμησσα	0.8843099765743285
105	Τεῦκρος	0.8961659998066331
105	Χορός	0.8961663648697046
105	Ἀγαμέμνων	0.7862188535763343
105	Ἀθήνα	0.8961677925843746
105	Ἄγγελος	0.7862188535763343
105	Ἡμιχόριον 1	0.7862188535763343
105	Ἡμιχόριον 2	0.7862188535763343
105	Ὀδυσσεύς	0.439921597375636
106	Αἴας	1.0000000000000002
106	Μενέλαος	0.6349415189787625
106	Τέκμησσα	0.8823317434184061
106	Τεῦκρος	0.8983986341584322
106	Χορός	0.7325829386389557
106	Ἀγαμέμνων	0.5878816506943706
106	Ἀθήνα	0.6764003846696526
106	Ἄγγελος	0.6295123213207605
106	Ἡμιχόριον 1	0.6835558769663551
106	Ἡμιχόριον 2	0.9509449955248576
106	Ὀδυσσεύς	0.6590028773245376
108	Αἴας	0.9999999999999999
108	Μενέλαος	0.5114902023052993
108	Τέκμησσα	0.8517321272751556
108	Τεῦκρος	0.5480049833687572
108	Χορός	0.5089832259399637
108	Ἀγαμέμνων	0.5914913971892427
108	Ἀθήνα	0.47674408911176236
108	Ἄγγελος	0.43508708907269855
108	Ἡμιχόριον 1	0.24165095682742857
108	Ἡμιχόριον 2	0.938276991689779
108	Ὀδυσσεύς	0.5730946573323915
110	Αἴας	1.0
110	Μενέλαος	0.8570236751380288
110	Τέκμησσα	0.24193704126240942
110	Τεῦκρος	0.8114926704782133
110	Χορός	0.15758736307579657
110	Ἀγαμέμνων	0.20237346990240523
110	Ἀθήνα	0.8570236751380288
110	Ἄγγελος	0.8094758552179667
110	Ἡμιχόριον 1	0.8570236751380288
110	Ἡμιχόριον 2	0.8570236751380288
110	Ὀδυσσεύς	0.8570236751380288
112	Αἴας	0.9999999999999998
112	Μενέλαος	0.5857480175378159
112	Τέκμησσα	0.610904530172363
112	Τεῦκρος	0.5734171414020508
112	Χορός	0.7947625241016013
112	Ἀγαμέμνων	0.4540178288660988
112	Ἀθήνα	0.5029229472492808
112	Ἄγγελος	0.41337379249579737
112	Ἡμιχόριον 1	0.371888172440685
112	Ἡμιχόριον 2	0.9608348143511449
112	Ὀδυσσεύς	0.7622872869932461
113	Αἴας	1.0000000000000002
113	Μενέλαος	0.686325158536065
113	Τέκμησσα	0.6123042697870988
113	Τεῦκρος	0.6774730565858711
113	Χορός	0.6335051017652651
113	Ἀγαμέμνων	0.8021422869396472
113	Ἀθήνα	0.6723917027616881
113	Ἄγγελος	0.5128295682539373
113	Ἡμιχόριον 1	0.9841104254338615
113	Ἡμιχόριον 2	0.9841104254338615
113	Ὀδυσσεύς	0.7477208176983968
