urn	n	speaker	raw_word	pos	lemma
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:161@αὐτὸς	161	Χορός	αὐτὸς	determiner	αὐτός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:161@ἄπεστιν	161	Χορός	ἄπεστιν	verb	ἄπειμι
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:161@;	161	Χορός	;	subordinating_conjunction	;
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:169@οἰκτίρω	169	Χορός	οἰκτίρω	verb	οἰκτίρω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:169@νιν	169	Χορός	νιν	pronoun	νις
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:169@ἔγωγʼ,	169	Χορός	ἔγωγʼ,	noun	ἔγωγε
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:169@ὅπως	169	Χορός	ὅπως	subordinating_conjunction	ὅπως
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:169@,	169	Χορός	,	verb	εἶμι
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:170@μή	170	Χορός	μή	adverb	μή
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:170@του	170	Χορός	του	adjective	ὁ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:170@κηδομένου	170	Χορός	κηδομένου	verb	κήδω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:170@βροτῶν	170	Χορός	βροτῶν	noun	βροτή
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:171@μηδὲ	171	Χορός	μηδὲ	coordinating_conjunction	μηδέ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:171@ξύντροφον	171	Χορός	ξύντροφον	adjective	ξύντροφος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:171@ὄμμʼ	171	Χορός	ὄμμʼ	noun	ὄμμʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:171@ἔχων	171	Χορός	ἔχων	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:171@,	171	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:172@δύστανος,	172	Χορός	δύστανος,	adjective	ὅστερος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:172@μόνος	172	Χορός	μόνος	adjective	μόνος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:172@ἀεί,	172	Χορός	ἀεί,	noun	ἀίς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:173@νοσεῖ	173	Χορός	νοσεῖ	verb	νοσέω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:173@μὲν	173	Χορός	μὲν	adverb	μέν
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:173@νόσον	173	Χορός	νόσον	noun	νόσος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:173@ἀγρίαν,	173	Χορός	ἀγρίαν,	adjective	ἀγρίος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:174@ἀλύει	174	Χορός	ἀλύει	verb	ἀλύω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:174@δʼ	174	Χορός	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:174@ἐπὶ	174	Χορός	ἐπὶ	adposition	ἐπί
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:174@παντί	174	Χορός	παντί	adjective	πᾶς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:174@τῳ	174	Χορός	τῳ	adjective	ὁ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:175@χρείας	175	Χορός	χρείας	noun	χρεία
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:175@ἱσταμένῳ.	175	Χορός	ἱσταμένῳ.	verb	ἵστημι
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:175@πῶς	175	Χορός	πῶς	adverb	πῶς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:175@ποτε	175	Χορός	ποτε	adverb	ποτε
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:175@πῶς	175	Χορός	πῶς	adverb	πῶς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:175@δύσμορος	175	Χορός	δύσμορος	noun	δύσμορος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:175@ἀντέχει;	175	Χορός	ἀντέχει;	verb	ἀντέχω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:176@ὦ	176	Χορός	ὦ	interjection	ὦ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:176@παλάμαι	176	Χορός	παλάμαι	noun	πάλαμα
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:176@θεῶν,	176	Χορός	θεῶν,	noun	θείς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:177@ὦ	177	Χορός	ὦ	interjection	ὦ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:177@δύστανα	177	Χορός	δύστανα	noun	δύσταν
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:177@γένη	177	Χορός	γένη	noun	γένος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:177@βροτῶν	177	Χορός	βροτῶν	noun	βροτή
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:177@,	177	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:178@οἷς	178	Χορός	οἷς	pronoun	ὅς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:178@μὴ	178	Χορός	μὴ	adverb	μή
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:178@μέτριος	178	Χορός	μέτριος	noun	μέτριος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:178@αἰών.	178	Χορός	αἰών.	noun	αἰών
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:180@οὗτος	180	Χορός	οὗτος	adjective	οὗτος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:180@πρωτογόνων	180	Χορός	πρωτογόνων	adjective	πρωτογόνος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:180@ἴσως	180	Χορός	ἴσως	adverb	ἴσως
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:181@οἴκων	181	Χορός	οἴκων	noun	οἶκος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:181@οὐδενὸς	181	Χορός	οὐδενὸς	determiner	οὐδείς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:181@ὕστερος	181	Χορός	ὕστερος	adjective	ὕστερος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:181@,	181	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:182@πάντων	182	Χορός	πάντων	adjective	πᾶς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:182@ἄμμορος	182	Χορός	ἄμμορος	adjective	ἄμμορος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:182@ἐν	182	Χορός	ἐν	adposition	ἐν
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:182@βίῳ	182	Χορός	βίῳ	noun	βίος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:183@κεῖται	183	Χορός	κεῖται	verb	κεῖμαι
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:183@μοῦνος	183	Χορός	μοῦνος	adjective	μόνος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:183@ἀπʼ	183	Χορός	ἀπʼ	adposition	ἀπʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:183@ἄλλων	183	Χορός	ἄλλων	adjective	ἄλλος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:183@,	183	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:184@στικτῶν	184	Χορός	στικτῶν	adjective	στικτός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:184@ἢ	184	Χορός	ἢ	coordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:184@λασίων	184	Χορός	λασίων	adjective	λάσιος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:184@μετὰ	184	Χορός	μετὰ	adposition	μετά
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:185@θηρῶν,	185	Χορός	θηρῶν,	noun	θηρά
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:185@ἔν	185	Χορός	ἔν	adposition	ἐν
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:185@τʼ	185	Χορός	τʼ	coordinating_conjunction	τʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:185@ὀδύναις	185	Χορός	ὀδύναις	noun	ὀδύνη
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:185@ὁμοῦ	185	Χορός	ὁμοῦ	adverb	ὁμοῦ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:186@λιμῷ	186	Χορός	λιμῷ	noun	λιμός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:186@τʼ	186	Χορός	τʼ	coordinating_conjunction	τʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:186@οἰκτρός,	186	Χορός	οἰκτρός,	noun	οἰκτρός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:186@ἀνήκεστα	186	Χορός	ἀνήκεστα	adjective	ἀνήκηστος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:186@μεριμνήματʼ	186	Χορός	μεριμνήματʼ	noun	μερίμνημα
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:186@ἔχων·	186	Χορός	ἔχων·	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:186@ὀρεί-	186	Χορός	ὀρεί-	verb	ὀρείδω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:187@α	187	Χορός	α	noun	ὅς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:187@δʼ	187	Χορός	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:187@ἀθυρόστομος	187	Χορός	ἀθυρόστομος	adjective	ἀθυρόστομος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:188@Ἀχὼ	188	Χορός	Ἀχὼ	proper_noun	Ἀχώ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:188@τηλεφανὴς	188	Χορός	τηλεφανὴς	noun	τηλεφανή
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:188@πικραῖς	188	Χορός	πικραῖς	adjective	πικρός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:190@οἰμωγαῖς	190	Χορός	οἰμωγαῖς	noun	οἰμωγή
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:190@ὑπακούει.	190	Χορός	ὑπακούει.	verb	ὑπακούω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:201@εὔστομʼ	201	Χορός	εὔστομʼ	adverb	εὔστομε
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:201@ἔχε,	201	Χορός	ἔχε,	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:201@παῖ.	201	Χορός	παῖ.	other	παῖ.
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:201b@προυφάνη	201b	Χορός	προυφάνη	noun	προυφάνη
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:201b@κτύπος	201b	Χορός	κτύπος	noun	κτύπος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:201b@,	201b	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:202@φωτὸς	202	Χορός	φωτὸς	noun	φῶς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:202@σύντροφος	202	Χορός	σύντροφος	adjective	σύντροφος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:202@ὡς	202	Χορός	ὡς	adverb	ὡς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:202@τειρομένου	202	Χορός	τειρομένου	verb	τείρω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:202@του,	202	Χορός	του,	verb	τίνημι
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:203@ἤ	203	Χορός	ἤ	coordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:203@που	203	Χορός	που	adverb	πού
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:203@τῇδʼ	203	Χορός	τῇδʼ	pronoun	ὁ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:203@ἢ	203	Χορός	ἢ	coordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:203@τῇδε	203	Χορός	τῇδε	adjective	ὅδε
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:203@τόπων.	203	Χορός	τόπων.	noun	τόπων
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:205@βάλλει	205	Χορός	βάλλει	verb	βάλλω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:205@βάλλει	205	Χορός	βάλλει	verb	βάλλω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:205@μʼ	205	Χορός	μʼ	pronoun	μʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:205@ἐτύμα	205	Χορός	ἐτύμα	noun	ἐτύμα
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:206@φθογγά	206	Χορός	φθογγά	adposition	φθογγά
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:206@του	206	Χορός	του	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:206@στίβον	206	Χορός	στίβον	noun	στίβος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:206@κατʼ	206	Χορός	κατʼ	adposition	κατά
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:206@ἀνάγκαν	206	Χορός	ἀνάγκαν	noun	ἀνάγκη
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:207@ἕρποντος,	207	Χορός	ἕρποντος,	verb	ἕρπω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:207@οὐδέ	207	Χορός	οὐδέ	coordinating_conjunction	οὐδέ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:207@με	207	Χορός	με	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:207@λάθει	207	Χορός	λάθει	verb	λανθάνω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:208@βαρεῖα	208	Χορός	βαρεῖα	adjective	βαρεῖος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:208@τηλόθεν	208	Χορός	τηλόθεν	adverb	τηλόθεν
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:208@αὐδὰ	208	Χορός	αὐδὰ	other	αὐδά
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:208@τρυσάνωρ·	208	Χορός	τρυσάνωρ·	adverb	τρυσάνωρ·
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:208@διάσημα	208	Χορός	διάσημα	noun	διάσημα
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:208@γὰρ	208	Χορός	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:208@θρηνεῖ.	208	Χορός	θρηνεῖ.	verb	θρηνέω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:210@ἀλλʼ	210	Χορός	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:210@ἔχε,	210	Χορός	ἔχε,	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:210@τέκνον	210	Χορός	τέκνον	noun	τέκνον
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:210@,	210	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:212@φροντίδας	212	Χορός	φροντίδας	noun	φρόντις
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:212@νέας	212	Χορός	νέας	noun	ναῦς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:212@.	212	Χορός	.	subordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:213@ὡς	213	Χορός	ὡς	adverb	ὡς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:213@οὐκ	213	Χορός	οὐκ	adverb	οὐ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:213@ἔξεδρος,	213	Χορός	ἔξεδρος,	adjective	ἔξεδρος,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:213@ἀλλʼ	213	Χορός	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:213@ἔντοπος	213	Χορός	ἔντοπος	adjective	ἔντοπος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:213@ἁνήρ,	213	Χορός	ἁνήρ,	adjective	ἅναρος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:214@οὐ	214	Χορός	οὐ	adverb	οὐ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:214@μολπὰν	214	Χορός	μολπὰν	noun	μολπή
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:214@σύριγγος	214	Χορός	σύριγγος	noun	σύριγξ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:214@ἔχων	214	Χορός	ἔχων	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:214@,	214	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@ὡς	215	Χορός	ὡς	adverb	ὡς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@ποιμὴν	215	Χορός	ποιμὴν	noun	ποιμήν
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@ἀγροβότας,	215	Χορός	ἀγροβότας,	noun	ἀγροβότης
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@ἀλλʼ	215	Χορός	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@ἤ	215	Χορός	ἤ	coordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@που	215	Χορός	που	adverb	πού
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@πταίων	215	Χορός	πταίων	verb	πταίω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@ὑπʼ	215	Χορός	ὑπʼ	adposition	ὑπʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:215@ἀνάγκας	215	Χορός	ἀνάγκας	noun	ἀνάγκη
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:216@βοᾷ	216	Χορός	βοᾷ	verb	βοάω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:216@τηλωπὸν	216	Χορός	τηλωπὸν	adjective	τηλωπός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:216@ἰωάν,	216	Χορός	ἰωάν,	noun	ἰωάς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@ἢ	217	Χορός	ἢ	coordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@ναὸς	217	Χορός	ναὸς	noun	ναός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@ἄξενον	217	Χορός	ἄξενον	adjective	ἄξενος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@αὐγάζων	217	Χορός	αὐγάζων	verb	αὐγάζω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@ὅρμον·	217	Χορός	ὅρμον·	verb	ὁρμάω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@προβοᾷ	217	Χορός	προβοᾷ	verb	προβοεί
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@τι	217	Χορός	τι	adjective	τὶς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@γὰρ	217	Χορός	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:217@δεινόν.	217	Χορός	δεινόν.	adjective	δεινόνειον
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:317@ἔοικα	317	Χορός	ἔοικα	verb	ἔοικα
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:317@κἀγὼ	317	Χορός	κἀγὼ	verb	καγγάνω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:317@τοῖς	317	Χορός	τοῖς	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:317@ἀφιγμένοις	317	Χορός	ἀφιγμένοις	verb	ἀφικνέομαι
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:317@ἴσα	317	Χορός	ἴσα	adjective	ἴσος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:318@ξένοις	318	Χορός	ξένοις	adjective	ξένος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:318@ἐποικτίρειν	318	Χορός	ἐποικτίρειν	verb	ἐποικτίρω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:318@σε,	318	Χορός	σε,	adposition	σε,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:318@Ποίαντος	318	Χορός	Ποίαντος	proper_noun	Ποίαντος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:318@τέκνον.	318	Χορός	τέκνον.	noun	τέκνον
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:391@ὀρεστέρα	391	Χορός	ὀρεστέρα	adjective	ὀρεστήρ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:391@παμβῶτι	391	Χορός	παμβῶτι	noun	παμβώτης
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:391@Γᾶ,	391	Χορός	Γᾶ,	proper_noun	Γᾶ,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:391@μᾶτερ	391	Χορός	μᾶτερ	noun	μᾶτηρ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:391@αὐτοῦ	391	Χορός	αὐτοῦ	pronoun	αὐτός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:391@Διός	391	Χορός	Διός	proper_noun	Ζεύς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:391@,	391	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:392@ἃ	392	Χορός	ἃ	pronoun	ὅς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:392@τὸν	392	Χορός	τὸν	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:392@μέγαν	392	Χορός	μέγαν	adjective	μέγας
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:392@Πακτωλὸν	392	Χορός	Πακτωλὸν	proper_noun	Πακτωλός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:392@εὔχρυσον	392	Χορός	εὔχρυσον	verb	εὑχρύω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:392@νέμεις	392	Χορός	νέμεις	verb	νέμω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:392@,	392	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:395@σὲ	395	Χορός	σὲ	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:395@κἀκεῖ,	395	Χορός	κἀκεῖ,	verb	κακέω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:395@μᾶτερ	395	Χορός	μᾶτερ	noun	μᾶτηρ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:395@πότνιʼ,	395	Χορός	πότνιʼ,	noun	πότνις
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:395@ἐπηυδώμαν,	395	Χορός	ἐπηυδώμαν,	verb	ἐπευδόω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:396@ὅτʼ	396	Χορός	ὅτʼ	adverb	ὅτʼ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:396@ἐς	396	Χορός	ἐς	adposition	εἰς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:396@τόνδʼ	396	Χορός	τόνδʼ	adjective	τός
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:396@Ἀτρειδᾶν	396	Χορός	Ἀτρειδᾶν	proper_noun	Ατρειδᾶς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:396@ὕβρις	396	Χορός	ὕβρις	noun	ὕβρις
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:396@πᾶσʼ	396	Χορός	πᾶσʼ	noun	παῖς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:396@ἐχώρει,	396	Χορός	ἐχώρει,	verb	χωρέω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:397@ὅτε	397	Χορός	ὅτε	subordinating_conjunction	ὅτε
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:397@τὰ	397	Χορός	τὰ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:397@πάτρια	397	Χορός	πάτρια	adjective	πάτριος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:397@τεύχεα	397	Χορός	τεύχεα	noun	τεῦχος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:397@παρεδίδοσαν	397	Χορός	παρεδίδοσαν	verb	παραδίδωμι
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:397@,	397	Χορός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:400@ἰὼ	400	Χορός	ἰὼ	noun	ἰώς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:400@μάκαιρα	400	Χορός	μάκαιρα	noun	μάκαιρα
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:400@ταυροκτόνων	400	Χορός	ταυροκτόνων	adjective	ταυροκτόνος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:401@λεόντων	401	Χορός	λεόντων	noun	λέων
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:401@ἔφεδρε,	401	Χορός	ἔφεδρε,	verb	φέρω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:401@τῷ	401	Χορός	τῷ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:401@Λαρτίου	401	Χορός	Λαρτίου	proper_noun	Λαρτίας
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:402@σέβας	402	Χορός	σέβας	noun	σέβα
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:402@ὑπέρτατον.	402	Χορός	ὑπέρτατον.	adjective	ὑπέρτατον
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:507@οἴκτιρʼ,	507	Χορός	οἴκτιρʼ,	noun	οἴκτιρις
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:507@ἄναξ·	507	Χορός	ἄναξ·	adverb	ἄναξ·
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:507@πολλῶν	507	Χορός	πολλῶν	adjective	πολύς
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:507@ἔλεξεν	507	Χορός	ἔλεξεν	verb	λέγω
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:507@δυσοίστων	507	Χορός	δυσοίστων	adjective	δύσος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:507@πόνων	507	Χορός	πόνων	noun	πόνος
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:508@ἆθλʼ,	508	Χορός	ἆθλʼ,	adverb	ἆθλʼ,
urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:508@οἷα	508	Χορός	οἷα	pronoun	οἷος
