urn	n	speaker	raw_word	pos	lemma
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:3@εἰ	3	Δηιάνειρα	εἰ	subordinating_conjunction	εἰ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:3@χρηστὸς	3	Δηιάνειρα	χρηστὸς	adjective	χρηστός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:3@οὔτʼ	3	Δηιάνειρα	οὔτʼ	coordinating_conjunction	οὔτʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:3@εἴ	3	Δηιάνειρα	εἴ	subordinating_conjunction	εἰ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:3@τῳ	3	Δηιάνειρα	τῳ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:3@κακός	3	Δηιάνειρα	κακός	adjective	κακός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:3@·	3	Δηιάνειρα	·	adverb	·
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@ἐγὼ	4	Δηιάνειρα	ἐγὼ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@δὲ	4	Δηιάνειρα	δὲ	adverb	δέ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@τὸν	4	Δηιάνειρα	τὸν	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@ἐμόν,	4	Δηιάνειρα	ἐμόν,	adjective	ἐμός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@καὶ	4	Δηιάνειρα	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@πρὶν	4	Δηιάνειρα	πρὶν	subordinating_conjunction	πρίν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@εἰς	4	Δηιάνειρα	εἰς	adposition	εἰς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@Ἅιδου	4	Δηιάνειρα	Ἅιδου	proper_noun	Ἅιδούς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@μολεῖν	4	Δηιάνειρα	μολεῖν	verb	μολέω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:4@,	4	Δηιάνειρα	,	interjection	,
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:5@ἔξοιδʼ	5	Δηιάνειρα	ἔξοιδʼ	verb	ξωνίζω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:5@ἔχουσα	5	Δηιάνειρα	ἔχουσα	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:5@δυστυχῆ	5	Δηιάνειρα	δυστυχῆ	noun	δυστυχή
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:5@τε	5	Δηιάνειρα	τε	coordinating_conjunction	τε
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:5@καὶ	5	Δηιάνειρα	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:5@βαρύν,	5	Δηιάνειρα	βαρύν,	adjective	βαρύς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:6@ἥτις	6	Δηιάνειρα	ἥτις	pronoun	ὅστις
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:6@πατρὸς	6	Δηιάνειρα	πατρὸς	noun	πατήρ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:6@μὲν	6	Δηιάνειρα	μὲν	adverb	μέν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:6@ἐν	6	Δηιάνειρα	ἐν	adposition	ἐν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:6@δόμοισιν	6	Δηιάνειρα	δόμοισιν	noun	δόμος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:6@Οἰνέως	6	Δηιάνειρα	Οἰνέως	proper_noun	Οἰνέως
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:7@ναίουσʼ	7	Δηιάνειρα	ναίουσʼ	verb	ναίω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:7@ἔτʼ	7	Δηιάνειρα	ἔτʼ	adverb	ἔτʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:7@ἐν	7	Δηιάνειρα	ἐν	adposition	ἐν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:7@Πλευρῶνι	7	Δηιάνειρα	Πλευρῶνι	proper_noun	Πλευρών
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:7@νυμφείων	7	Δηιάνειρα	νυμφείων	noun	νυμφεῖον
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:7@ὄκνον	7	Δηιάνειρα	ὄκνον	noun	ὄκνος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:8@ἄλγιστον	8	Δηιάνειρα	ἄλγιστον	adjective	ἄλγιστος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:8@ἔσχον,	8	Δηιάνειρα	ἔσχον,	verb	ἔχω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:8@εἴ	8	Δηιάνειρα	εἴ	subordinating_conjunction	εἰ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:8@τις	8	Δηιάνειρα	τις	determiner	τὶς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:8@Αἰτωλὶς	8	Δηιάνειρα	Αἰτωλὶς	adjective	Αἰτωλίς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:8@γυνή.	8	Δηιάνειρα	γυνή.	noun	γυνή
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:9@μνηστὴρ	9	Δηιάνειρα	μνηστὴρ	adjective	μνηστός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:9@γὰρ	9	Δηιάνειρα	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:9@ἦν	9	Δηιάνειρα	ἦν	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:9@μοι	9	Δηιάνειρα	μοι	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:9@ποταμός,	9	Δηιάνειρα	ποταμός,	noun	ποταμός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:9@Ἀχελῷον	9	Δηιάνειρα	Ἀχελῷον	noun	ἀχελῷος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:9@λέγω,	9	Δηιάνειρα	λέγω,	verb	λέγω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:10@ὅς	10	Δηιάνειρα	ὅς	pronoun	ὅς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:10@μʼ	10	Δηιάνειρα	μʼ	pronoun	μʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:10@ἐν	10	Δηιάνειρα	ἐν	adposition	ἐν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:10@τρισὶν	10	Δηιάνειρα	τρισὶν	numeral	τρεῖς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:10@μορφαῖσιν	10	Δηιάνειρα	μορφαῖσιν	noun	μορφαῖσις
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:10@ἐξῄτει	10	Δηιάνειρα	ἐξῄτει	verb	ἐξίημι
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:10@πατρός	10	Δηιάνειρα	πατρός	noun	πατήρ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:10@,	10	Δηιάνειρα	,	interjection	,
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:11@φοιτῶν	11	Δηιάνειρα	φοιτῶν	verb	φοιτάω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:11@ἐναργὴς	11	Δηιάνειρα	ἐναργὴς	adjective	ἐναργής
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:11@ταῦρος,	11	Δηιάνειρα	ταῦρος,	noun	ταῦρος,
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:11@ἄλλοτʼ	11	Δηιάνειρα	ἄλλοτʼ	adverb	ἄλλοτʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:11@αἰόλος	11	Δηιάνειρα	αἰόλος	noun	αἰόλος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:12@δράκων	12	Δηιάνειρα	δράκων	noun	δράκων
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:12@ἑλικτός,	12	Δηιάνειρα	ἑλικτός,	adjective	ἑλικτός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:12@ἄλλοτʼ	12	Δηιάνειρα	ἄλλοτʼ	adverb	ἄλλοτʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:12@ἀνδρείῳ	12	Δηιάνειρα	ἀνδρείῳ	noun	ἀντρεῖον
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:12@κύτει	12	Δηιάνειρα	κύτει	verb	κύω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:13@βούπρῳρος·	13	Δηιάνειρα	βούπρῳρος·	adjective	βούπρωρος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:13@ἐκ	13	Δηιάνειρα	ἐκ	adposition	ἐκ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:13@δὲ	13	Δηιάνειρα	δὲ	adverb	δέ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:13@δασκίου	13	Δηιάνειρα	δασκίου	adjective	δάσκιος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:13@γενειάδος	13	Δηιάνειρα	γενειάδος	noun	γενειά
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:14@κρουνοὶ	14	Δηιάνειρα	κρουνοὶ	noun	κρουνός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:14@διερραίνοντο	14	Δηιάνειρα	διερραίνοντο	verb	διερραίνω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:14@κρηναίου	14	Δηιάνειρα	κρηναίου	noun	κρήν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:14@ποτοῦ.	14	Δηιάνειρα	ποτοῦ.	adjective	ποτύς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:15@τοιόνδʼ	15	Δηιάνειρα	τοιόνδʼ	adjective	τοιόσν)
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:15@ἐγὼ	15	Δηιάνειρα	ἐγὼ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:15@μνηστῆρα	15	Δηιάνειρα	μνηστῆρα	noun	μνηστήρ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:15@προσδεδεγμένη	15	Δηιάνειρα	προσδεδεγμένη	verb	προσδέχομαι
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:16@δύστηνος	16	Δηιάνειρα	δύστηνος	noun	δύστηνος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:16@αἰεὶ	16	Δηιάνειρα	αἰεὶ	adverb	ἀεί
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:16@κατθανεῖν	16	Δηιάνειρα	κατθανεῖν	verb	κατθαίνω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:16@ἐπηυχόμην,	16	Δηιάνειρα	ἐπηυχόμην,	verb	ἐπευχίσκω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:17@πρὶν	17	Δηιάνειρα	πρὶν	subordinating_conjunction	πρίν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:17@τῆσδε	17	Δηιάνειρα	τῆσδε	determiner	ὅδε
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:17@κοίτης	17	Δηιάνειρα	κοίτης	noun	κοίτη
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:17@ἐμπελασθῆναί	17	Δηιάνειρα	ἐμπελασθῆναί	verb	ἐμπελάννυμι
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:17@ποτε.	17	Δηιάνειρα	ποτε.	verb	ποτέω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@χρόνῳ	18	Δηιάνειρα	χρόνῳ	noun	χρόνος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@δʼ	18	Δηιάνειρα	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@ἐν	18	Δηιάνειρα	ἐν	adposition	ἐν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@ὑστέρῳ	18	Δηιάνειρα	ὑστέρῳ	adjective	ὕστερος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@μέν,	18	Δηιάνειρα	μέν,	verb	μένω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@ἀσμένῃ	18	Δηιάνειρα	ἀσμένῃ	noun	ἀσμήνη
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@δέ	18	Δηιάνειρα	δέ	adverb	δέ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@μοι	18	Δηιάνειρα	μοι	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:18@,	18	Δηιάνειρα	,	verb	εἶμι
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:19@ὁ	19	Δηιάνειρα	ὁ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:19@κλεινὸς	19	Δηιάνειρα	κλεινὸς	adjective	κλεινός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:19@ἦλθε	19	Δηιάνειρα	ἦλθε	verb	ἔρχομαι
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:19@Ζηνὸς	19	Δηιάνειρα	Ζηνὸς	proper_noun	Ζεύς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:19@Ἀλκμήνης	19	Δηιάνειρα	Ἀλκμήνης	proper_noun	Ἀλκμήνη
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:19@τε	19	Δηιάνειρα	τε	coordinating_conjunction	τε
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:19@παῖς	19	Δηιάνειρα	παῖς	noun	παῖς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:19@·	19	Δηιάνειρα	·	adverb	·
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:20@ὃς	20	Δηιάνειρα	ὃς	pronoun	ὅς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:20@εἰς	20	Δηιάνειρα	εἰς	adposition	εἰς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:20@ἀγῶνα	20	Δηιάνειρα	ἀγῶνα	noun	ἀγών
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:20@τῷδε	20	Δηιάνειρα	τῷδε	determiner	ὅδε
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:20@συμπεσὼν	20	Δηιάνειρα	συμπεσὼν	verb	συμπίπτω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:20@μάχης	20	Δηιάνειρα	μάχης	noun	μάχη
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:21@ἐκλύεταί	21	Δηιάνειρα	ἐκλύεταί	verb	ἐκλύω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:21@με·	21	Δηιάνειρα	με·	adverb	με·
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:21@καὶ	21	Δηιάνειρα	καὶ	adverb	καί
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:21@τρόπον	21	Δηιάνειρα	τρόπον	noun	τρόπος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:21@μὲν	21	Δηιάνειρα	μὲν	adverb	μέν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:21@ἂν	21	Δηιάνειρα	ἂν	adverb	ἄν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:21@πόνων	21	Δηιάνειρα	πόνων	noun	πόνος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@οὐκ	22	Δηιάνειρα	οὐκ	adverb	οὐ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@ἂν	22	Δηιάνειρα	ἂν	adverb	ἄν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@διείποιμʼ·	22	Δηιάνειρα	διείποιμʼ·	verb	διείπω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@οὐ	22	Δηιάνειρα	οὐ	adverb	οὐ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@γὰρ	22	Δηιάνειρα	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@οἶδʼ·	22	Δηιάνειρα	οἶδʼ·	verb	οἶδα
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@ἀλλʼ	22	Δηιάνειρα	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@ὅστις	22	Δηιάνειρα	ὅστις	pronoun	ὅστις
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:22@ἦν	22	Δηιάνειρα	ἦν	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:23@θακῶν	23	Δηιάνειρα	θακῶν	noun	θακός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:23@ἀταρβὴς	23	Δηιάνειρα	ἀταρβὴς	adjective	ἀταρβός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:23@τῆς	23	Δηιάνειρα	τῆς	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:23@θέας,	23	Δηιάνειρα	θέας,	noun	θέας
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:23@ὅδʼ	23	Δηιάνειρα	ὅδʼ	adjective	ὅδʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:23@ἂν	23	Δηιάνειρα	ἂν	adverb	ἄν
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:23@λέγοι·	23	Δηιάνειρα	λέγοι·	verb	λέγω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:24@ἐγὼ	24	Δηιάνειρα	ἐγὼ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:24@γὰρ	24	Δηιάνειρα	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:24@ἥμην	24	Δηιάνειρα	ἥμην	verb	ὄμνυμι
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:24@ἐκπεπληγμένη	24	Δηιάνειρα	ἐκπεπληγμένη	verb	ἐκπλήσσω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:24@φόβῳ	24	Δηιάνειρα	φόβῳ	noun	φόβος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:25@μή	25	Δηιάνειρα	μή	adverb	μή
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:25@μοι	25	Δηιάνειρα	μοι	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:25@τὸ	25	Δηιάνειρα	τὸ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:25@κάλλος	25	Δηιάνειρα	κάλλος	noun	κάλλος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:25@ἄλγος	25	Δηιάνειρα	ἄλγος	noun	ἄλγος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:25@ἐξεύροι	25	Δηιάνειρα	ἐξεύροι	verb	ἐξευρίσκω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:25@ποτέ.	25	Δηιάνειρα	ποτέ.	adjective	ποτύς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:26@τέλος	26	Δηιάνειρα	τέλος	noun	τέλος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:26@δʼ	26	Δηιάνειρα	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:26@ἔθηκε	26	Δηιάνειρα	ἔθηκε	verb	τίθημι
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:26@Ζεὺς	26	Δηιάνειρα	Ζεὺς	proper_noun	Ζεύς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:26@ἀγώνιος	26	Δηιάνειρα	ἀγώνιος	adjective	ἀγώνιος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:26@καλῶς	26	Δηιάνειρα	καλῶς	adverb	καλῶς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:26@,	26	Δηιάνειρα	,	interjection	,
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:27@εἰ	27	Δηιάνειρα	εἰ	subordinating_conjunction	εἰ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:27@δὴ	27	Δηιάνειρα	δὴ	adverb	δή
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:27@καλῶς.	27	Δηιάνειρα	καλῶς.	adverb	καλῶς.
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:27@λέχος	27	Δηιάνειρα	λέχος	noun	λέχος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:27@γὰρ	27	Δηιάνειρα	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:27@Ἡρακλεῖ	27	Δηιάνειρα	Ἡρακλεῖ	verb	κράκω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:27@κριτὸν	27	Δηιάνειρα	κριτὸν	noun	κριτός
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:28@ξυστᾶσʼ	28	Δηιάνειρα	ξυστᾶσʼ	verb	ξυστάζω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:28@ἀεί	28	Δηιάνειρα	ἀεί	adverb	ἀεί
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:28@τινʼ	28	Δηιάνειρα	τινʼ	adjective	τὶς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:28@ἐκ	28	Δηιάνειρα	ἐκ	adposition	ἐκ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:28@φόβου	28	Δηιάνειρα	φόβου	noun	φόβος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:28@φόβον	28	Δηιάνειρα	φόβον	noun	φόβος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:28@τρέφω,	28	Δηιάνειρα	τρέφω,	verb	τρέφω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:29@κείνου	29	Δηιάνειρα	κείνου	adjective	ἐκεῖνος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:29@προκηραίνουσα·	29	Δηιάνειρα	προκηραίνουσα·	verb	προκηραίνω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:29@νὺξ	29	Δηιάνειρα	νὺξ	noun	νύξ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:29@γὰρ	29	Δηιάνειρα	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:29@εἰσάγει	29	Δηιάνειρα	εἰσάγει	verb	εἴσφω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:30@καὶ	30	Δηιάνειρα	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:30@νὺξ	30	Δηιάνειρα	νὺξ	noun	νύξ
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:30@ἀπωθεῖ	30	Δηιάνειρα	ἀπωθεῖ	verb	ἀπωθέω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:30@διαδεδεγμένη	30	Δηιάνειρα	διαδεδεγμένη	verb	διαδέρω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:30@πόνον.	30	Δηιάνειρα	πόνον.	noun	πόνον
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:31@κἀφύσαμεν	31	Δηιάνειρα	κἀφύσαμεν	verb	κἀφύω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:31@δὴ	31	Δηιάνειρα	δὴ	adverb	δή
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:31@παῖδας,	31	Δηιάνειρα	παῖδας,	noun	παῖς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:31@οὓς	31	Δηιάνειρα	οὓς	pronoun	ὅς
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:31@κεῖνός	31	Δηιάνειρα	κεῖνός	adjective	ἐκεῖνος
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:31@ποτε,	31	Δηιάνειρα	ποτε,	auxiliary	πούω
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:32@γῄτης	32	Δηιάνειρα	γῄτης	noun	γίτη
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:32@ὅπως	32	Δηιάνειρα	ὅπως	subordinating_conjunction	ὅπως
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:32@ἄρουραν	32	Δηιάνειρα	ἄρουραν	noun	ἄρουρα
urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:32@ἔκτοπον	32	Δηιάνειρα	ἔκτοπον	adjective	ἔκτοπος
