line	name	similarity_score
11	Αἵμων	0.4763471571463644
11	Εὐρυδίκη	0.1501965911880533
11	Κρέων	0.5711951627323075
11	Τειρεσίας	0.22986427942379833
11	Φύλαξ	0.49412944535232645
11	Χορός	0.3839605525348601
11	Ἀντιγόνη	0.5724507474272867
11	Ἄγγελος	0.3835151852455532
11	Ἐξάγγελος	0.26507091505657193
11	Ἰσμήνη	1.0000000000000002
12	Αἵμων	0.29531652591296514
12	Εὐρυδίκη	0.07358730761063884
12	Κρέων	0.28503130227354584
12	Τειρεσίας	0.26611228185948427
12	Φύλαξ	0.5927103564997843
12	Χορός	0.3927111808332349
12	Ἀντιγόνη	0.6039754220629607
12	Ἄγγελος	0.36820272331860326
12	Ἐξάγγελος	0.16845008889299934
12	Ἰσμήνη	0.9999999999999999
13	Αἵμων	0.9052922183138734
13	Εὐρυδίκη	0.9052922183138734
13	Κρέων	0.4395967013694085
13	Τειρεσίας	0.9052922183138734
13	Φύλαξ	0.9052922183138734
13	Χορός	0.2072415143952954
13	Ἀντιγόνη	0.41444504136142724
13	Ἄγγελος	0.9052922183138734
13	Ἐξάγγελος	0.9052922183138734
13	Ἰσμήνη	1.0000000000000002
14	Αἵμων	0.2917755337858253
14	Εὐρυδίκη	0.9156906895652173
14	Κρέων	0.8166385920933388
14	Τειρεσίας	0.3078411754526055
14	Φύλαξ	0.14088921343555996
14	Χορός	0.5148211080856797
14	Ἀντιγόνη	0.30462533549449294
14	Ἄγγελος	0.5427713479741629
14	Ἐξάγγελος	0.2737253002598448
14	Ἰσμήνη	1.0000000000000002
15	Αἵμων	0.07785672880599924
15	Εὐρυδίκη	0.07785586263596543
15	Κρέων	0.14143651634662263
15	Τειρεσίας	0.1863199199618392
15	Φύλαξ	0.136924409925087
15	Χορός	0.07791613902724408
15	Ἀντιγόνη	0.1859823686215219
15	Ἄγγελος	0.07786834436180301
15	Ἐξάγγελος	0.8719998188155124
15	Ἰσμήνη	1.0000000000000002
16	Αἵμων	0.3365504920672531
16	Εὐρυδίκη	0.8596990233292113
16	Κρέων	0.3880849499380227
16	Τειρεσίας	0.25876178508669906
16	Φύλαξ	0.5039153884798038
16	Χορός	0.4579237444607746
16	Ἀντιγόνη	0.4091434992216852
16	Ἄγγελος	0.2331667787176518
16	Ἐξάγγελος	0.25462994623397117
16	Ἰσμήνη	1.0
17	Αἵμων	0.46160609262522934
17	Εὐρυδίκη	0.938689200289092
17	Κρέων	0.5229953569849691
17	Τειρεσίας	0.938689200289092
17	Φύλαξ	0.45581803770054147
17	Χορός	0.45582609155166354
17	Ἀντιγόνη	0.4558143340332961
17	Ἄγγελος	0.6580252386114989
17	Ἐξάγγελος	0.938689200289092
17	Ἰσμήνη	1.0
20	Αἵμων	0.3267228298162422
20	Εὐρυδίκη	0.12171225730669012
20	Κρέων	0.5663582320364645
20	Τειρεσίας	0.2834304347089419
20	Φύλαξ	0.2940796042634171
20	Χορός	0.6617755480680456
20	Ἀντιγόνη	0.4314275286364702
20	Ἄγγελος	0.6873648843655642
20	Ἐξάγγελος	0.17039060666176922
20	Ἰσμήνη	0.9999999999999999
39	Αἵμων	0.6647897032845053
39	Εὐρυδίκη	0.24480963301039807
39	Κρέων	0.7272627546649283
39	Τειρεσίας	0.5546995630947352
39	Φύλαξ	0.5425824555092823
39	Χορός	0.6078524280537313
39	Ἀντιγόνη	0.6692363585662189
39	Ἄγγελος	0.5878131100528756
39	Ἐξάγγελος	0.21964869743449106
39	Ἰσμήνη	1.0
40	Αἵμων	0.2965541460342267
40	Εὐρυδίκη	0.8984721322520433
40	Κρέων	0.2965075610715511
40	Τειρεσίας	0.0938013620681721
40	Φύλαξ	0.437040396771349
40	Χορός	0.2096988638520134
40	Ἀντιγόνη	0.2894908618575983
40	Ἄγγελος	0.28133569543742304
40	Ἐξάγγελος	0.8984721322520433
40	Ἰσμήνη	1.0
42	Αἵμων	0.32968490626337976
42	Εὐρυδίκη	0.8742383226122858
42	Κρέων	0.48161528302024753
42	Τειρεσίας	0.13627889035725427
42	Φύλαξ	0.5424980531107163
42	Χορός	0.31505780216863216
42	Ἀντιγόνη	0.40229784559493503
42	Ἄγγελος	0.25166661152898584
42	Ἐξάγγελος	0.8742383226122858
42	Ἰσμήνη	1.0
44	Αἵμων	0.16920868354783522
44	Εὐρυδίκη	0.14011904001183237
44	Κρέων	0.30484830574141086
44	Τειρεσίας	0.1495396933837386
44	Φύλαξ	0.34150339598470236
44	Χορός	0.3625812399070989
44	Ἀντιγόνη	0.24878699410989805
44	Ἄγγελος	0.16601047630968213
44	Ἐξάγγελος	0.8569845685777293
44	Ἰσμήνη	0.9999999999999999
47	Αἵμων	0.19992932564389732
47	Εὐρυδίκη	0.18884448997187367
47	Κρέων	0.30104430664166953
47	Τειρεσίας	0.17062876354121956
47	Φύλαξ	0.17448667693778042
47	Χορός	0.30679393642765024
47	Ἀντιγόνη	0.2577501820576391
47	Ἄγγελος	0.3139140137810541
47	Ἐξάγγελος	0.19439376381221893
47	Ἰσμήνη	0.9999999999999998
49	Αἵμων	0.10887608774580457
49	Εὐρυδίκη	0.11279831385260125
49	Κρέων	0.5737166583515544
49	Τειρεσίας	0.10142964215576993
49	Φύλαξ	0.7466065285276787
49	Χορός	0.16165472128156289
49	Ἀντιγόνη	0.5241461250307073
49	Ἄγγελος	0.11418028767094254
49	Ἐξάγγελος	0.11280075547988543
49	Ἰσμήνη	1.0000000000000002
50	Αἵμων	0.20547477305761944
50	Εὐρυδίκη	0.8786199519122913
50	Κρέων	0.20214717798852103
