urn	n	speaker	raw_word	pos	lemma
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:9@ὁρᾶν	9	Παιδαγωγός	ὁρᾶν	verb	ὁράω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:10@πολύφθορόν	10	Παιδαγωγός	πολύφθορόν	noun	πολύφθορος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:10@τε	10	Παιδαγωγός	τε	coordinating_conjunction	τε
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:10@δῶμα	10	Παιδαγωγός	δῶμα	noun	δῶμα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:10@Πελοπιδῶν	10	Παιδαγωγός	Πελοπιδῶν	noun	Πελοπιδής
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:10@τόδε,	10	Παιδαγωγός	τόδε,	determiner	ὅδε
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:11@ὅθεν	11	Παιδαγωγός	ὅθεν	adverb	ὅθεν
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:11@σε	11	Παιδαγωγός	σε	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:11@πατρὸς	11	Παιδαγωγός	πατρὸς	noun	πατήρ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:11@ἐκ	11	Παιδαγωγός	ἐκ	adposition	ἐκ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:11@φονῶν	11	Παιδαγωγός	φονῶν	noun	φονή
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:11@ἐγώ	11	Παιδαγωγός	ἐγώ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:11@ποτε	11	Παιδαγωγός	ποτε	adverb	ποτε
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:12@πρὸς	12	Παιδαγωγός	πρὸς	adposition	πρός
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:12@σῆς	12	Παιδαγωγός	σῆς	adjective	σός
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:12@ὁμαίμου	12	Παιδαγωγός	ὁμαίμου	noun	ὅμαιμος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:12@καὶ	12	Παιδαγωγός	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:12@κασιγνήτης	12	Παιδαγωγός	κασιγνήτης	noun	κασιγνήτης
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:12@λαβὼν	12	Παιδαγωγός	λαβὼν	verb	λαμβάνω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:13@ἤνεγκα	13	Παιδαγωγός	ἤνεγκα	verb	φέρω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:13@κἀξέσωσα	13	Παιδαγωγός	κἀξέσωσα	verb	κἀξόω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:13@κἀξεθρεψάμην	13	Παιδαγωγός	κἀξεθρεψάμην	verb	κἀξαθρέπω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:14@τοσόνδʼ	14	Παιδαγωγός	τοσόνδʼ	adjective	τοσόσν)
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:14@ἐς	14	Παιδαγωγός	ἐς	adposition	εἰς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:14@ἥβης,	14	Παιδαγωγός	ἥβης,	noun	ἥβη
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:14@πατρὶ	14	Παιδαγωγός	πατρὶ	noun	πατήρ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:14@τιμωρὸν	14	Παιδαγωγός	τιμωρὸν	adjective	τιμωρός
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:14@φόνου.	14	Παιδαγωγός	φόνου.	noun	φόνος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:15@νῦν	15	Παιδαγωγός	νῦν	adverb	νῦν
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:15@οὖν,	15	Παιδαγωγός	οὖν,	adverb	οὖν,
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:15@Ὀρέστα	15	Παιδαγωγός	Ὀρέστα	proper_noun	Ὀρέστα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:15@καὶ	15	Παιδαγωγός	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:15@σὺ	15	Παιδαγωγός	σὺ	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:15@φίλτατε	15	Παιδαγωγός	φίλτατε	verb	φιλτάω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:15@ξένων	15	Παιδαγωγός	ξένων	adjective	ξένος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:16@Πυλάδη,	16	Παιδαγωγός	Πυλάδη,	proper_noun	Πυλάδη
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:16@τί	16	Παιδαγωγός	τί	pronoun	τίς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:16@χρὴ	16	Παιδαγωγός	χρὴ	verb	χρή
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:16@δρᾶν	16	Παιδαγωγός	δρᾶν	verb	δράσσω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:16@ἐν	16	Παιδαγωγός	ἐν	adposition	ἐν
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:16@τάχει	16	Παιδαγωγός	τάχει	noun	τάχος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:16@βουλευτέον·	16	Παιδαγωγός	βουλευτέον·	adjective	βουλεύτεως
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:17@ὡς	17	Παιδαγωγός	ὡς	adverb	ὡς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:17@ἡμὶν	17	Παιδαγωγός	ἡμὶν	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:17@ἤδη	17	Παιδαγωγός	ἤδη	adverb	ἤδη
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:17@λαμπρὸν	17	Παιδαγωγός	λαμπρὸν	adjective	λαμπρός
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:17@ἡλίου	17	Παιδαγωγός	ἡλίου	noun	ἥλιος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:17@σέλας	17	Παιδαγωγός	σέλας	noun	σέλη
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:18@ἑῷα	18	Παιδαγωγός	ἑῷα	adjective	ἑῷος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:18@κινεῖ	18	Παιδαγωγός	κινεῖ	verb	κινέω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:18@φθέγματʼ	18	Παιδαγωγός	φθέγματʼ	noun	φθέγμα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:18@ὀρνίθων	18	Παιδαγωγός	ὀρνίθων	noun	ὄρνις
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:18@σαφῆ	18	Παιδαγωγός	σαφῆ	verb	σάφω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:19@μέλαινά	19	Παιδαγωγός	μέλαινά	adjective	μέλαινος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:19@τʼ	19	Παιδαγωγός	τʼ	coordinating_conjunction	τʼ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:19@ἄστρων	19	Παιδαγωγός	ἄστρων	noun	ἄστρον
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:19@ἐκλέλοιπεν	19	Παιδαγωγός	ἐκλέλοιπεν	verb	ἐκλοίπω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:19@εὐφρόνη.	19	Παιδαγωγός	εὐφρόνη.	noun	εὐφρόνη
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:20@πρὶν	20	Παιδαγωγός	πρὶν	subordinating_conjunction	πρίν
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:20@οὖν	20	Παιδαγωγός	οὖν	adverb	οὖν
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:20@τινʼ	20	Παιδαγωγός	τινʼ	adjective	τὶς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:20@ἀνδρῶν	20	Παιδαγωγός	ἀνδρῶν	noun	ἀνήρ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:20@ἐξοδοιπορεῖν	20	Παιδαγωγός	ἐξοδοιπορεῖν	verb	ἐξοδοιπορέω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:20@στέγης	20	Παιδαγωγός	στέγης	noun	στέγη
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:20@,	20	Παιδαγωγός	,	verb	εἶμι
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:21@ξυνάπτετον	21	Παιδαγωγός	ξυνάπτετον	adjective	ξυνάπτετος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:21@λόγοισιν·	21	Παιδαγωγός	λόγοισιν·	noun	λόγοισις
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:21@ὡς	21	Παιδαγωγός	ὡς	adverb	ὡς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:21@ἐνταῦθʼ	21	Παιδαγωγός	ἐνταῦθʼ	adverb	ἐνταῦθʼ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:21@ἐμέν,	21	Παιδαγωγός	ἐμέν,	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:22@ἵνʼ	22	Παιδαγωγός	ἵνʼ	subordinating_conjunction	ἵνʼ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:22@οὐκέτʼ	22	Παιδαγωγός	οὐκέτʼ	adverb	οὐκέτʼ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:22@ὀκνεῖν	22	Παιδαγωγός	ὀκνεῖν	verb	ὄκνω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:22@καιρός,	22	Παιδαγωγός	καιρός,	noun	καιρός
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:22@ἀλλʼ	22	Παιδαγωγός	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:22@ἔργων	22	Παιδαγωγός	ἔργων	noun	ἔργον
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:22@ἀκμή.	22	Παιδαγωγός	ἀκμή.	verb	ἀκμόω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:78@καὶ	78	Παιδαγωγός	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:78@μὴν	78	Παιδαγωγός	μὴν	adverb	μήν
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:78@θυρῶν	78	Παιδαγωγός	θυρῶν	noun	θύρα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:78@ἔδοξα	78	Παιδαγωγός	ἔδοξα	verb	δοκέω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:78@προσπόλων	78	Παιδαγωγός	προσπόλων	noun	πρόσπολος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:78@τινὸς	78	Παιδαγωγός	τινὸς	determiner	τὶς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:79@ὑποστενούσης	79	Παιδαγωγός	ὑποστενούσης	verb	ὑποστένω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:79@ἔνδον	79	Παιδαγωγός	ἔνδον	adverb	ἔνδον
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:79@αἰσθέσθαι,	79	Παιδαγωγός	αἰσθέσθαι,	verb	αἰσθάνομαι
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:79@τέκνον.	79	Παιδαγωγός	τέκνον.	noun	τέκνον
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:82@ἥκιστα·	82	Παιδαγωγός	ἥκιστα·	adverb	ἦκα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:82@μηδὲν	82	Παιδαγωγός	μηδὲν	adjective	μηδείς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:82@πρόσθεν	82	Παιδαγωγός	πρόσθεν	adverb	πρόσθεν
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:82@ἢ	82	Παιδαγωγός	ἢ	adverb	ἤ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:82@τὰ	82	Παιδαγωγός	τὰ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:82@Λοξίου	82	Παιδαγωγός	Λοξίου	proper_noun	Λοξίας
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:83@πειρώμεθʼ	83	Παιδαγωγός	πειρώμεθʼ	verb	πειράω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:83@ἔρδειν	83	Παιδαγωγός	ἔρδειν	verb	ἔρδω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:83@κἀπὸ	83	Παιδαγωγός	κἀπὸ	adposition	κἀπό
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:83@τῶνδʼ	83	Παιδαγωγός	τῶνδʼ	adjective	τὶς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:83@ἀρχηγετεῖν	83	Παιδαγωγός	ἀρχηγετεῖν	verb	ἀρχηγοτέω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:83@,	83	Παιδαγωγός	,	interjection	,
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:84@πατρὸς	84	Παιδαγωγός	πατρὸς	noun	πατήρ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:84@χέοντες	84	Παιδαγωγός	χέοντες	verb	χέω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:84@λουτρά·	84	Παιδαγωγός	λουτρά·	noun	λουτρᾶς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:84@ταῦτα	84	Παιδαγωγός	ταῦτα	adjective	οὗτος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:84@γὰρ	84	Παιδαγωγός	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:84@φέρει	84	Παιδαγωγός	φέρει	verb	φέρω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:85@νίκην	85	Παιδαγωγός	νίκην	noun	νίκη
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:85@τʼ	85	Παιδαγωγός	τʼ	adverb	τʼ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:85@ἐφʼ	85	Παιδαγωγός	ἐφʼ	verb	φημί
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:85@ἡμῖν	85	Παιδαγωγός	ἡμῖν	pronoun	ἡμεῖς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:85@καὶ	85	Παιδαγωγός	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:85@κράτος	85	Παιδαγωγός	κράτος	noun	κράτος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:85@τῶν	85	Παιδαγωγός	τῶν	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:85@δρωμένων.	85	Παιδαγωγός	δρωμένων.	verb	δρώννυμι
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:660@ξέναι	660	Παιδαγωγός	ξέναι	adjective	ξένος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:660@γυναῖκες,	660	Παιδαγωγός	γυναῖκες,	noun	γυνή
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:660@πῶς	660	Παιδαγωγός	πῶς	adverb	πῶς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:660@ἂν	660	Παιδαγωγός	ἂν	adverb	ἄν
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:660@εἰδείην	660	Παιδαγωγός	εἰδείην	verb	οἶδα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:660@σαφῶς	660	Παιδαγωγός	σαφῶς	adverb	σαφῶς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:661@εἰ	661	Παιδαγωγός	εἰ	subordinating_conjunction	εἰ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:661@τοῦ	661	Παιδαγωγός	τοῦ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:661@τυράννου	661	Παιδαγωγός	τυράννου	noun	τύραννος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:661@δώματʼ	661	Παιδαγωγός	δώματʼ	noun	δῶμα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:661@Αἰγίσθου	661	Παιδαγωγός	Αἰγίσθου	proper_noun	Αἴγισθος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:661@τάδε;	661	Παιδαγωγός	τάδε;	verb	τάδω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:663@ἦ	663	Παιδαγωγός	ἦ	adverb	ἦ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:663@καὶ	663	Παιδαγωγός	καὶ	adverb	καί
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:663@δάμαρτα	663	Παιδαγωγός	δάμαρτα	noun	δάμαρτον
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:663@τήνδʼ	663	Παιδαγωγός	τήνδʼ	adjective	τῆς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:663@ἐπεικάζων	663	Παιδαγωγός	ἐπεικάζων	verb	ἐπεικάζω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:663@κυρῶ	663	Παιδαγωγός	κυρῶ	verb	κυρέω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:664@κείνου;	664	Παιδαγωγός	κείνου;	adjective	ἐκεῖνος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:664@πρέπει	664	Παιδαγωγός	πρέπει	verb	πρέπω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:664@γὰρ	664	Παιδαγωγός	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:664@ὡς	664	Παιδαγωγός	ὡς	adverb	ὡς
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:664@τύραννος	664	Παιδαγωγός	τύραννος	noun	τύραννος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:664@εἰσορᾶν.	664	Παιδαγωγός	εἰσορᾶν.	verb	εἰσοράω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:666@ὦ	666	Παιδαγωγός	ὦ	interjection	ὦ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:666@χαῖρʼ,	666	Παιδαγωγός	χαῖρʼ,	noun	χαῖρα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:666@ἄνασσα·	666	Παιδαγωγός	ἄνασσα·	adjective	ἀνάσσα
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:666@σοὶ	666	Παιδαγωγός	σοὶ	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:666@φέρων	666	Παιδαγωγός	φέρων	verb	φέρω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:666@ἥκω	666	Παιδαγωγός	ἥκω	verb	ἥκω
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:666@λόγους	666	Παιδαγωγός	λόγους	noun	λόγος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:667@ἡδεῖς	667	Παιδαγωγός	ἡδεῖς	noun	ἡδή
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:667@φίλου	667	Παιδαγωγός	φίλου	noun	φίλος
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:667@παρʼ	667	Παιδαγωγός	παρʼ	adposition	παρά
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:667@ἀνδρὸς	667	Παιδαγωγός	ἀνδρὸς	noun	ἀνήρ
urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:667@Αἰγίσθῳ	667	Παιδαγωγός	Αἰγίσθῳ	proper_noun	Αἴγισθος
