urn	n	speaker	raw_word	pos	lemma
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:732@δρᾶν	732	Κρέων	δρᾶν	verb	δράσσω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:732@τι	732	Κρέων	τι	adjective	τὶς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:732@βουληθείς,	732	Κρέων	βουληθείς,	verb	βουλάω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:732@ἐπεὶ	732	Κρέων	ἐπεὶ	subordinating_conjunction	ἐπεί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:733@γέρων	733	Κρέων	γέρων	noun	γέρων
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:733@μέν	733	Κρέων	μέν	adverb	μέν
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:733@εἰμι,	733	Κρέων	εἰμι,	adverb	εἰμι,
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:733@πρὸς	733	Κρέων	πρὸς	adposition	πρός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:733@πόλιν	733	Κρέων	πόλιν	noun	πόλις
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:733@δʼ	733	Κρέων	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:733@ἐπίσταμαι	733	Κρέων	ἐπίσταμαι	verb	ἐπίσταμαι
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:734@σθένουσαν	734	Κρέων	σθένουσαν	verb	σθενόω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:734@ἥκων,	734	Κρέων	ἥκων,	verb	ἥκω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:734@εἴ	734	Κρέων	εἴ	subordinating_conjunction	εἰ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:734@τινʼ	734	Κρέων	τινʼ	determiner	τὶς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:734@Ἑλλάδος,	734	Κρέων	Ἑλλάδος,	proper_noun	Ἑλλάς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:734@μέγα.	734	Κρέων	μέγα.	adjective	μέγας
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:735@ἀλλʼ	735	Κρέων	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:735@ἄνδρα	735	Κρέων	ἄνδρα	noun	ἀνήρ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:735@τόνδε	735	Κρέων	τόνδε	determiner	ὅδε
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:735@τηλικόσδʼ	735	Κρέων	τηλικόσδʼ	adverb	τηλικόσδʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:735@ἀπεστάλην	735	Κρέων	ἀπεστάλην	verb	ἀποστέλλω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:736@πείσων	736	Κρέων	πείσων	verb	πείθω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:736@ἕπεσθαι	736	Κρέων	ἕπεσθαι	verb	ἕπομαι
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:736@πρὸς	736	Κρέων	πρὸς	adposition	πρός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:736@τὸ	736	Κρέων	τὸ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:736@Καδμείων	736	Κρέων	Καδμείων	adjective	Καδμεῖος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:736@πέδον	736	Κρέων	πέδον	noun	πέδος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:736@,	736	Κρέων	,	interjection	,
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:737@οὐκ	737	Κρέων	οὐκ	adverb	οὐ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:737@ἐξ	737	Κρέων	ἐξ	adposition	ἐκ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:737@ἑνὸς	737	Κρέων	ἑνὸς	numeral	εἷς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:737@στείλαντος,	737	Κρέων	στείλαντος,	verb	στείλω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:737@ἀλλʼ	737	Κρέων	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:737@ἀνδρῶν	737	Κρέων	ἀνδρῶν	noun	ἀνήρ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:737@ὑπὸ	737	Κρέων	ὑπὸ	adposition	ὑπό
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:738@πάντων	738	Κρέων	πάντων	adjective	πᾶς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:738@κελευσθείς,	738	Κρέων	κελευσθείς,	verb	κελεύω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:738@οὕνεχʼ	738	Κρέων	οὕνεχʼ	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:738@ἧκέ	738	Κρέων	ἧκέ	verb	ἥκω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:738@μοι	738	Κρέων	μοι	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:738@γένει	738	Κρέων	γένει	noun	γένος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:739@τὰ	739	Κρέων	τὰ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:739@τοῦδε	739	Κρέων	τοῦδε	adjective	ὅδε
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:739@πενθεῖν	739	Κρέων	πενθεῖν	verb	πενθέω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:739@πήματʼ	739	Κρέων	πήματʼ	noun	πῆμα
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:739@εἰς	739	Κρέων	εἰς	adposition	εἰς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:739@πλεῖστον	739	Κρέων	πλεῖστον	adjective	πολύς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:739@πόλεως	739	Κρέων	πόλεως	noun	πόλις
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:739@.	739	Κρέων	.	subordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:740@ἀλλʼ	740	Κρέων	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:740@ὦ	740	Κρέων	ὦ	interjection	ὦ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:740@ταλαίπωρʼ	740	Κρέων	ταλαίπωρʼ	adjective	ταλαίπωρ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:740@Οἰδίπους,	740	Κρέων	Οἰδίπους,	noun	Οἰδίπους
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:740@κλύων	740	Κρέων	κλύων	verb	κλύω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:740@ἐμοῦ	740	Κρέων	ἐμοῦ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:741@ἱκοῦ	741	Κρέων	ἱκοῦ	verb	ἱκόω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:741@πρὸς	741	Κρέων	πρὸς	adposition	πρός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:741@οἴκους.	741	Κρέων	οἴκους.	noun	εἴκους
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:741@πᾶς	741	Κρέων	πᾶς	adjective	πᾶς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:741@σε	741	Κρέων	σε	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:741@Καδμείων	741	Κρέων	Καδμείων	adjective	Καδμεῖος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:741@λεὼς	741	Κρέων	λεὼς	noun	λείς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:742@καλεῖ	742	Κρέων	καλεῖ	verb	καλέω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:742@δικαίως,	742	Κρέων	δικαίως,	adverb	δικαίως,
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:742@ἐκ	742	Κρέων	ἐκ	adposition	ἐκ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:742@δὲ	742	Κρέων	δὲ	adverb	δέ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:742@τῶν	742	Κρέων	τῶν	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:742@μάλιστʼ	742	Κρέων	μάλιστʼ	adverb	μάλα
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:742@ἐγώ,	742	Κρέων	ἐγώ,	verb	ἔγω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:743@ὅσῳπερ,	743	Κρέων	ὅσῳπερ,	pronoun	ὅσος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:743@εἰ	743	Κρέων	εἰ	subordinating_conjunction	εἰ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:743@μὴ	743	Κρέων	μὴ	adverb	μή
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:743@πλεῖστον	743	Κρέων	πλεῖστον	adjective	πολύς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:743@ἀνθρώπων	743	Κρέων	ἀνθρώπων	noun	ἄνθρωπος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:743@ἔφυν	743	Κρέων	ἔφυν	verb	φεύω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:744@κάκιστος,	744	Κρέων	κάκιστος,	adjective	κακός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:744@ἀλγῶ	744	Κρέων	ἀλγῶ	verb	ἀλγέω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:744@τοῖσι	744	Κρέων	τοῖσι	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:744@σοῖς	744	Κρέων	σοῖς	adjective	σός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:744@κακοῖς,	744	Κρέων	κακοῖς,	adjective	κακός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:744@γέρον,	744	Κρέων	γέρον,	noun	γέρων
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:745@ὁρῶν	745	Κρέων	ὁρῶν	verb	ὁράω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:745@σε	745	Κρέων	σε	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:745@τὸν	745	Κρέων	τὸν	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:745@δύστηνον	745	Κρέων	δύστηνον	noun	δύστηνον
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:745@ὄντα	745	Κρέων	ὄντα	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:745@μὲν	745	Κρέων	μὲν	adverb	μέν
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:745@ξένον	745	Κρέων	ξένον	adjective	ξένος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:745@,	745	Κρέων	,	verb	εἶμι
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:746@ἀεὶ	746	Κρέων	ἀεὶ	adverb	ἀεί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:746@δʼ	746	Κρέων	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:746@ἀλήτην	746	Κρέων	ἀλήτην	noun	ἀλήτης
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:746@κἀπὶ	746	Κρέων	κἀπὶ	verb	κἀίνω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:746@προσπόλου	746	Κρέων	προσπόλου	noun	πρόσπολος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:746@μιᾶς	746	Κρέων	μιᾶς	numeral	εἷς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:747@βιοστερῆ	747	Κρέων	βιοστερῆ	verb	βιοστερέω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:747@χωροῦντα·	747	Κρέων	χωροῦντα·	verb	χωρέω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:747@τὴν	747	Κρέων	τὴν	pronoun	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:747@ἐγὼ	747	Κρέων	ἐγὼ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:747@τάλας	747	Κρέων	τάλας	noun	τάλας
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:748@οὐκ	748	Κρέων	οὐκ	adverb	οὐ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:748@ἄν	748	Κρέων	ἄν	adverb	ἄν
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:748@ποτʼ	748	Κρέων	ποτʼ	pronoun	πός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:748@ἐς	748	Κρέων	ἐς	adposition	εἰς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:748@τοσοῦτον	748	Κρέων	τοσοῦτον	adjective	τοσοῦτος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:748@αἰκίας	748	Κρέων	αἰκίας	noun	αἰκία
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:748@πεσεῖν	748	Κρέων	πεσεῖν	verb	πίπτω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:749@ἔδοξʼ,	749	Κρέων	ἔδοξʼ,	verb	δοκέω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:749@ὅσον	749	Κρέων	ὅσον	pronoun	ὅσος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:749@πέπτωκεν	749	Κρέων	πέπτωκεν	verb	πίπτω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:749@ἥδε	749	Κρέων	ἥδε	adjective	ὅδε
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:749@δύσμορος	749	Κρέων	δύσμορος	noun	δύσμορος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:749@,	749	Κρέων	,	interjection	,
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:750@ἀεί	750	Κρέων	ἀεί	adverb	ἀεί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:750@σε	750	Κρέων	σε	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:750@κηδεύουσα	750	Κρέων	κηδεύουσα	verb	κηδεύω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:750@καὶ	750	Κρέων	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:750@τὸ	750	Κρέων	τὸ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:750@σὸν	750	Κρέων	σὸν	adjective	σός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:750@κάρα	750	Κρέων	κάρα	noun	κάρα
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:751@πτωχῷ	751	Κρέων	πτωχῷ	adjective	πτωχός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:751@διαίτῃ,	751	Κρέων	διαίτῃ,	noun	διαίτης
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:751@τηλικοῦτος,	751	Κρέων	τηλικοῦτος,	determiner	τηλικοῦτος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:751@οὐ	751	Κρέων	οὐ	adverb	οὐ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:751@γάμων	751	Κρέων	γάμων	noun	γάμος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:752@ἔμπειρος,	752	Κρέων	ἔμπειρος,	adjective	ἔμπειρος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:752@ἀλλὰ	752	Κρέων	ἀλλὰ	coordinating_conjunction	ἀλλά
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:752@τοὐπιόντος	752	Κρέων	τοὐπιόντος	verb	τοὐπιόω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:752@ἁρπάσαι.	752	Κρέων	ἁρπάσαι.	verb	ἁρπάζω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:753@ἆρʼ	753	Κρέων	ἆρʼ	pronoun	ἆρʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:753@ἄθλιον	753	Κρέων	ἄθλιον	adjective	ἄθλιος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:753@τοὔνειδος,	753	Κρέων	τοὔνειδος,	noun	τοὔνειδος,
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:753@ὦ	753	Κρέων	ὦ	interjection	ὦ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:753@τάλας	753	Κρέων	τάλας	noun	τάλας
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:753@ἐγώ,	753	Κρέων	ἐγώ,	noun	ἔγος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@ὠνείδισʼ	754	Κρέων	ὠνείδισʼ	verb	ὀνείδω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@εἰς	754	Κρέων	εἰς	adposition	εἰς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@σὲ	754	Κρέων	σὲ	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@κἀμὲ	754	Κρέων	κἀμὲ	verb	κάμνω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@καὶ	754	Κρέων	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@τὸ	754	Κρέων	τὸ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@πᾶν	754	Κρέων	πᾶν	determiner	πᾶς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@γένος	754	Κρέων	γένος	noun	γένος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:754@;	754	Κρέων	;	subordinating_conjunction	;
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:755@ἀλλʼ	755	Κρέων	ἀλλʼ	coordinating_conjunction	ἀλλʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:755@οὐ	755	Κρέων	οὐ	adverb	οὐ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:755@γὰρ	755	Κρέων	γὰρ	adverb	γάρ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:755@ἔστι	755	Κρέων	ἔστι	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:755@τἀμφανῆ	755	Κρέων	τἀμφανῆ	noun	τἀμφανή
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:755@κρύπτειν,	755	Κρέων	κρύπτειν,	verb	κρύπτω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:755@σύ	755	Κρέων	σύ	pronoun	σύ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:755@νιν	755	Κρέων	νιν	pronoun	νις
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:756@πρὸς	756	Κρέων	πρὸς	adposition	πρός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:756@θεῶν	756	Κρέων	θεῶν	noun	θεός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:756@πατρῴων,	756	Κρέων	πατρῴων,	adjective	πατρῷων
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:756@Οἰδίπους,	756	Κρέων	Οἰδίπους,	noun	Οἰδίπους
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:756@πεισθεὶς	756	Κρέων	πεισθεὶς	verb	πείθω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:756@ἐμοὶ	756	Κρέων	ἐμοὶ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:757@κρύψον,	757	Κρέων	κρύψον,	verb	κρύπτω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:757@θελήσας	757	Κρέων	θελήσας	verb	ἐθέλω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:757@ἄστυ	757	Κρέων	ἄστυ	noun	ἄστυ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:757@καὶ	757	Κρέων	καὶ	coordinating_conjunction	καί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:757@δόμους	757	Κρέων	δόμους	noun	δόμος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:757@μολεῖν	757	Κρέων	μολεῖν	verb	μολέω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:758@τοὺς	758	Κρέων	τοὺς	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:758@σοὺς	758	Κρέων	σοὺς	adjective	σός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:758@πατρῴους,	758	Κρέων	πατρῴους,	adjective	πατρῷος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:758@τήνδε	758	Κρέων	τήνδε	determiner	ὅδε
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:758@τὴν	758	Κρέων	τὴν	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:758@πόλιν	758	Κρέων	πόλιν	noun	πόλις
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:758@φίλως	758	Κρέων	φίλως	adverb	φίλως
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:759@εἰπών·	759	Κρέων	εἰπών·	verb	λέγω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:759@ἐπαξία	759	Κρέων	ἐπαξία	adjective	ἐπαξίος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:759@γάρ·	759	Κρέων	γάρ·	other	γάρ·
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:759@ἡ	759	Κρέων	ἡ	determiner	ὁ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:759@δʼ	759	Κρέων	δʼ	adverb	δʼ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:759@οἴκοι	759	Κρέων	οἴκοι	noun	οἶκος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:759@πλέον	759	Κρέων	πλέον	adjective	πολύς
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:760@δίκῃ	760	Κρέων	δίκῃ	noun	δίκη
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:760@σέβοιτʼ	760	Κρέων	σέβοιτʼ	adjective	σέβοιτος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:760@ἄν,	760	Κρέων	ἄν,	noun	ἀνή
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:760@οὖσα	760	Κρέων	οὖσα	auxiliary	εἰμί
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:760@σὴ	760	Κρέων	σὴ	adjective	σός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:760@πάλαι	760	Κρέων	πάλαι	adverb	πάλαι
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:760@τροφός	760	Κρέων	τροφός	noun	τροφός
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:760@.	760	Κρέων	.	subordinating_conjunction	ἤ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:800@πότερα	800	Κρέων	πότερα	pronoun	πότερος
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:800@νομίζεις	800	Κρέων	νομίζεις	verb	νομίζω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:800@δυστυχεῖν	800	Κρέων	δυστυχεῖν	verb	δυστυχέω
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:800@ἔμʼ	800	Κρέων	ἔμʼ	pronoun	ἐγώ
urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:800@ἐς	800	Κρέων	ἐς	adposition	εἰς
